p,d_a,mu,q,u,demand_supply_ratio,demand_served
82.0,0.14,0.5284339228958504,0.2649159446148137,2.519830293308385,0.26493378629591263,0.13999057185046584
82.0,0.15,0.5437022653003708,0.2758619853242334,2.699762153958779,0.27588628845813584,0.14998678633104334
82.0,0.16,0.558092597471462,0.2866582220408823,2.8796729710562494,0.28669077627065565,0.1599818317253471
82.0,0.17,0.5797414983537519,0.2931955024485618,3.0595967982019876,0.2932341405311439,0.16997759990011035
82.0,0.18,0.5906236568329977,0.3047108539808528,3.2394498993877825,0.30476259783630044,0.17996943885487687
82.0,0.19,0.6026170081970066,0.3152245938396714,3.419274629696028,0.31529146608136477,0.18995970164977932
82.0,0.2,0.6121361704538091,0.32663725022935125,3.5990365586932387,0.32672468913531016,0.19994647548295766
82.0,0.21,0.620390610617157,0.3383823834795327,3.7787265631612144,0.33849641887889725,0.20992925350895625
82.0,0.22,0.6282992847393063,0.35000472146653877,3.9583388907505146,0.35015160027005654,0.21990771615280644
82.0,0.23,0.6503614642929078,0.3534913071694427,4.138148234619592,0.35364948974961613,0.22989712414553282
82.0,0.24,0.6622190102250401,0.36222804512792267,4.317737355366552,0.3624178652292712,0.23987429752036413
82.0,0.25,0.6718346781499065,0.37188443602635374,4.497207486961049,0.3721153553556482,0.24984486038672485
82.0,0.26,0.6793948795497097,0.38240936869536685,4.676525405702445,0.3826934936164417,0.2598069669834693
82.0,0.27,0.687367659085498,0.3924585569291599,4.85573975216045,0.392802885662702,0.2697633195644693
82.0,0.28,0.6950771334455402,0.402418611492306,5.034815548581718,0.4028329900769757,0.2797119749212066
82.0,0.29,0.7030178277030865,0.41201435052802926,5.213761806432838,0.4125073199743648,0.28965343369071317
82.0,0.3,0.7103036213555658,0.42176910787718436,5.392514244619263,0.42235459735862046,0.2995841247010703
82.0,0.31,0.717172733282849,0.431560140538271,5.5710569801837195,0.43225290869743327,0.3095031655657623
82.0,0.32,0.7239606036457901,0.44119878997843487,5.749389761770437,0.4420130023491795,0.31941054232057986
82.0,0.33,0.7305117700752632,0.4507856656663546,5.927476221908724,0.4517381013121811,0.3293042345504845
82.0,0.34,0.7369136188516413,0.4602754577426349,6.105298558206973,0.4613837922141188,0.3391832532337208
82.0,0.35,0.7432867727977458,0.46959948611537145,6.282847557759138,0.4708815127741251,0.34904708654217426
82.0,0.36,0.7495414609870859,0.47881778741440534,6.460088110653549,0.4802936444982095,0.3588937839251973
82.0,0.37,0.7556704983780714,0.4879398829388293,6.63699194134061,0.4896313946278797,0.36872177451892296
82.0,0.38,0.761578087628936,0.49703154925587356,6.813510061923636,0.49896393577062526,0.3785283367735355
82.0,0.39,0.7672177524901377,0.5061284409566877,6.989593048958293,0.5083302605214591,0.3883107249421273
82.0,0.4,0.7726123631195547,0.5152218030517853,7.165201226158037,0.5177240477811299,0.3980667347865577
82.0,0.41,0.7778087231298552,0.5242863563111487,7.340301024422017,0.527121884607034,0.40779450135677886
82.0,0.42,0.7828498924448033,0.5332979568939121,7.514860467517783,0.5365013191588489,0.41749224819543246
82.0,0.43,0.7877522265629172,0.5422489701818413,7.688841005019494,0.5458569147765604,0.42715783361219434
82.0,0.44,0.7925847484921386,0.5510961093602806,7.862226682181653,0.5551456810607103,0.4367903712323141
82.0,0.45,0.7973702259896348,0.5598257166443071,8.034990447518648,0.564355158159429,0.44638835819548045
82.0,0.46,0.8020454294881201,0.5684815157704242,8.207064026498651,0.5735335968357558,0.45594800147214737
82.0,0.47,0.8065253132720501,0.5771226405253811,8.378352332030266,0.5827467436740744,0.4654640184461258
82.0,0.48,0.810763773362282,0.5857825669972953,8.548763118994271,0.5920343456015722,0.47493128438857085
82.0,0.49,0.8147546625572244,0.5944677183907848,8.71821621537564,0.6014080342444003,0.484345345298647
82.0,0.5,0.8185815045197454,0.6031228249529488,8.88669341028331,0.6108127257203858,0.4937051894601839
82.0,0.51,0.822347131199172,0.6116781521840736,9.054211925984102,0.6201760554041238,0.5030117736657835
82.0,0.52,0.8261060582288218,0.6200961515254421,9.220773374271813,0.6294591291521143,0.5122651874595451
82.0,0.53,0.8298501019607496,0.6283821442820953,9.386333757050599,0.6386695606203204,0.5214629865028112
82.0,0.54,0.8335198967697923,0.6365768890663963,9.55079105149185,0.6478549607426363,0.5305995028606582
82.0,0.55,0.8370396550048325,0.6447326638180465,9.714002516866874,0.6570775909019804,0.5396668064926042
82.0,0.56,0.8401376414076931,0.6530372320219986,9.875540877522667,0.6665574453510876,0.5486411598623703
82.0,0.57,0.8432511769508442,0.6611878417657127,10.035853663581463,0.6759551786943158,0.5575474257545258
82.0,0.58,0.8461533511809493,0.6693406196730647,10.194566551522142,0.6854549464237333,0.5663648084178969
82.0,0.59,0.8488923408807749,0.6774612251031289,10.351649614207547,0.695023351710113,0.5750916452337527
82.0,0.6,0.8518394912569909,0.6852922347207582,10.507661794564145,0.7043580465078325,0.583758988586897
82.0,0.61,0.8543301290561791,0.6932911587841346,10.661391452836039,0.7140097009968468,0.5922995251575577
82.0,0.62,0.8567569115556084,0.7011854916016146,10.813419291819612,0.7236591752429166,0.6007455162122003
82.0,0.63,0.8590727653256975,0.7090061279882968,10.963581390067882,0.7333488214600192,0.6090878550037715
82.0,0.64,0.8612919299032676,0.7167416788433588,11.111828828635888,0.7430697743468686,0.6173238238131046
82.0,0.65,0.8634520569830016,0.7243649389751879,11.258179138160871,0.7527922306088111,0.6254543965644925
82.0,0.66,0.8655981833532406,0.7318441919947899,11.402694055589592,0.7624784948637787,0.6334830030883103
82.0,0.67,0.8677634284868212,0.7391564884515412,11.545433434925796,0.7720998350533453,0.6414129686069889
82.0,0.68,0.8699559617188192,0.7462962719931917,11.686408038522123,0.7816487614574044,0.6492448910290065
82.0,0.69,0.8721602428053374,0.7532740859415435,11.825562774487409,0.7911390202568602,0.6569757096937452
82.0,0.7,0.8743420784705124,0.7601126466787955,11.962772484639487,0.8006019808911756,0.6645984713688603
82.0,0.71,0.8764559628116743,0.766841465991188,12.097849957186,0.8100806316866361,0.6721027753992224
82.0,0.72,0.8785988689538244,0.7733973240491959,12.231108254907678,0.8194866001333769,0.679506014161538
82.0,0.73,0.8806442004454003,0.7798621018124323,12.36205866794902,0.8289386333672447,0.6867810371082788
82.0,0.74,0.882537335578372,0.7862690905020863,12.490412907228135,0.838491438455734,0.693911828179341
82.0,0.75,0.8843126104969184,0.792594542635685,12.616224283147925,0.8481163686883932,0.7009013490637737
82.0,0.76,0.8858465831014226,0.7989128784752019,12.738856384673637,0.85793636787442,0.7077142435929796
82.0,0.77,0.8874777636267485,0.8050135128023738,12.859768656560945,0.8676273722660203,0.7144315920311635
82.0,0.78,0.8890928009689982,0.8109678789562719,12.978462653948144,0.8772987467111409,0.7210257029971193
82.0,0.79,0.8907489677238025,0.8167429413638017,13.095232774479161,0.8868940954472798,0.7275129319155085
82.0,0.8,0.8896117688777593,0.8239957259198467,13.194653315098824,0.8992686787509522,0.7330362952832682
82.0,0.81,0.8910296718567949,0.8295792979390509,13.305235853192809,0.9090606357833863,0.7391797696218229
82.0,0.82,0.8924181901271278,0.8350253502446603,13.413452611960992,0.918851732373573,0.7451918117756107
82.0,0.83,0.8937738294755037,0.8403369142540412,13.519280554244329,0.9286465687712872,0.7510711419024624
82.0,0.84,0.8950889055592842,0.8455193058016656,13.62266910106665,0.9384542639092788,0.7568149500592586
82.0,0.85,0.8963550094540058,0.8505780503824535,13.723558135054807,0.9482849886874154,0.762419896391934
82.0,0.86,0.8975675162936705,0.8555164535516235,13.821908010528599,0.958145191741343,0.7678837783627
82.0,0.87,0.8987536623364363,0.8603212448334276,13.917903652437937,0.9680071820106,0.773216869579885
82.0,0.88,0.8998242048357293,0.8650394364706244,14.010901615327086,0.977968802429194,0.778383423073727
82.0,0.89,0.9008185364403997,0.8696505575495269,14.101152164394158,0.9879903265721537,0.7833973424663424
82.0,0.9,0.9017709835276109,0.8741382623786823,14.188905370878139,0.9980361049978754,0.7882725206043412
82.0,0.91,0.9026827852681273,0.8785034636827062,14.274179162366448,1.0081060754135234,0.7930099534648023
82.0,0.92,0.9035547355391365,0.8827474144227041,14.356990918558132,1.018200628931518,0.7976106065865629
82.0,0.93,0.9043877301142288,0.886871429942194,14.437361509714453,1.0283200103594243,0.8020756394285812
82.0,0.94,0.905029317893986,0.8909452858144546,14.51396887742732,1.0386403859130124,0.8063316043015183
82.0,0.95,0.9057821212160387,0.8948343774201614,14.589449649300006,1.0488173455274183,0.8105249805166671
82.0,0.96,0.9064984928102242,0.8986080703077172,14.662563504498893,1.0590199626520242,0.8145868613610496
82.0,0.97,0.9071807681236642,0.902267473028431,14.73335458622874,1.0692466530196245,0.8185196992349295
82.0,0.98,0.9078314302606728,0.9058137756805065,14.80187187946537,1.0794955619884243,0.8223262155258544
82.0,0.99,0.9084528635214487,0.9092483469920222,14.86816676058684,1.0897648515988478,0.8260092644770464
83.0,0.01,0.13075482820975995,0.07647901034006237,0.16999999759734427,0.07647901142096081,0.00999999985866731
83.0,0.02,0.19634141405408898,0.10186336923500618,0.339999965250553,0.10186337964587702,0.019999997955914898
83.0,0.03,0.24724776296661743,0.12133573802160447,0.5099998264936694,0.12133577930106691,0.02999998979374525
83.0,0.04,0.28908286087286234,0.13836851624493604,0.6799994310239272,0.13836863202205496,0.03999996653081924
83.0,0.05,0.32468117444893213,0.15399695779216102,0.8499985229978653,0.15399722538537358,0.04999991311752147
83.0,0.06,0.35745689561851995,0.16785188173160484,1.0199968136476094,0.1678524060815219,0.05999981256750643
83.0,0.07,0.38648968777468634,0.18111643270687244,1.1899937699716503,0.18111738091394622,0.06999963352774412
83.0,0.08,0.4124778542950249,0.19394819253260098,1.359988683104176,0.1939498064368323,0.07999933430024563
83.0,0.09,0.43630649481537387,0.20627441002838234,1.5299807017630762,0.20627701184710562,0.08999886480959271
83.0,0.1,0.4582761690299766,0.21820501507516327,1.6999686923201587,0.21820903367431888,0.09999815837177412
83.0,0.11,0.4786414067366736,0.22981114853966708,1.869951234153547,0.22981714170942366,0.10999713142079691
83.0,0.12,0.4974019615823714,0.24124486463389785,2.039926371139766,0.24125357209739834,0.11999566889057445
83.0,0.13,0.5148323830587339,0.25249701391712437,2.2098918696328465,0.2525093686369164,0.12999363939016745
83.0,0.14,0.5311256239979738,0.2635739612995754,2.379845039302532,0.26359112359552456,0.13999088466485476
83.0,0.15,0.5464184128977652,0.2744915098389885,2.5497826577222327,0.27451490736653666,0.1499872151601314
83.0,0.16,0.5608377223580957,0.28525615213297245,2.719700981065142,0.2852875147685586,0.15998241065089072
83.0,0.17,0.5823348263644265,0.291890921092574,2.8896302304805412,0.29192827271095345,0.16997824885179658
83.0,0.18,0.5932721575665031,0.3033520467844286,3.059495496066217,0.30340206885542714,0.17997032329801274
83.0,0.19,0.6052171346439672,0.313872179003523,3.2293339539564987,0.3139369147434529,0.18996082082097054
83.0,0.2,0.6147538689413615,0.32524877618078035,3.399115039934821,0.32533345474410846,0.19994794352557768
83.0,0.21,0.6230092255353658,0.33696316685401645,3.5688297474663075,0.33707366021673646,0.20993116161566502
83.0,0.22,0.630989892855162,0.3485162490117109,3.738473920577102,0.34865851654853525,0.21991023062218246
83.0,0.23,0.6536200355102725,0.3517340022375715,3.9083066475557584,0.3518863980667944,0.22990039103269175
83.0,0.24,0.6653000976416444,0.3605560831793419,4.077925954856583,0.3607394630644906,0.23987799734450505
83.0,0.25,0.6747121824230428,0.3703046437065751,4.24743392338306,0.3705283623339865,0.24984905431665055
83.0,0.26,0.6823138279205025,0.380781056136665,4.416807060207733,0.38105632534578066,0.2598121800122197
83.0,0.27,0.6906173421874404,0.390621980527554,4.586095337862871,0.390954561240542,0.2697703139919334
83.0,0.28,0.6981853245808595,0.4006386129475753,4.7552400003472775,0.40103965257088725,0.2797200000204282
83.0,0.29,0.7058853201840861,0.41035308336822274,4.924257699912382,0.4108316063640077,0.2896622176419049
83.0,0.3,0.7131030239614957,0.420127611991934,5.093102599539893,0.42069657527661614,0.2995942705611701
83.0,0.31,0.719898984542456,0.4299420013638156,5.261751773297355,0.4306159706518071,0.3095148101939621
83.0,0.32,0.7266489253040705,0.4395850175659188,5.430207670098782,0.44037772417552823,0.31942398059404586
83.0,0.33,0.733194145107877,0.44915777142349794,5.598437420035986,0.4500854271707887,0.3293198482374108
83.0,0.34,0.739629533112835,0.4586100821053301,5.766426535442869,0.4596895942879162,0.3392015609084042
83.0,0.35,0.7460543510578627,0.467886231098406,5.934165494687519,0.46913472122201266,0.34906855851103047
83.0,0.36,0.7523444416471051,0.47706698293679395,6.101617779399469,0.47850423299712724,0.35891869290585127
83.0,0.37,0.758462670715945,0.4861809124237382,6.268751245896397,0.48782888635869365,0.3687500732880234
83.0,0.38,0.7643230597446795,0.49528789932011547,6.435519365268715,0.4971719682603037,0.3785599626628654
83.0,0.39,0.7699137323600408,0.5044018838690394,6.601880929323818,0.5065502583055906,0.38834593701904796
83.0,0.4,0.7752774172557639,0.5135014531904396,6.767803366571617,0.5159443459811754,0.3981060803865656
83.0,0.41,0.7804630369007959,0.5225598640389316,6.933257193654953,0.5253291707805949,0.40783865845029155
83.0,0.42,0.7854920280516907,0.5315669709282166,7.098207506674885,0.5346967060146423,0.41754161803969897
83.0,0.43,0.7904363850430366,0.5404786315877296,7.262637587668607,0.5440032975918586,0.42721397574521214
83.0,0.44,0.7953235776973638,0.5492786512580512,7.426522455212709,0.5532339444454752,0.4368542620713359
83.0,0.45,0.8001182452562415,0.5579920388365656,7.589813386674713,0.5624168710912041,0.4464596109808654
83.0,0.46,0.8047553004853826,0.5666640336126896,7.7524400389520585,0.571602323989111,0.45602588464423893
83.0,0.47,0.8091674261972697,0.5753420154463653,7.914316302972047,0.5808439450025724,0.4655480178218852
83.0,0.48,0.813311029678531,0.5840578907476565,8.075352316769404,0.590180118656112,0.4750207245158474
83.0,0.49,0.817249001529093,0.5927714849013702,8.235512370899569,0.599572466999896,0.4844419041705626
83.0,0.5,0.8210902546530563,0.6014101392263458,8.394804074260932,0.6089464552362397,0.4938120043682903
83.0,0.51,0.8249159740860945,0.6099187405385866,8.553239103400792,0.6182447861614236,0.5031317119647521
83.0,0.52,0.8287364021907035,0.6182900168638953,8.710790549465642,0.6274612755339555,0.512399444086214
83.0,0.53,0.8325062031771496,0.6265548298211976,8.867383301764754,0.6366318929244313,0.5216107824567503
83.0,0.54,0.8361407213767189,0.6347713098730163,9.022888396089968,0.6458243046826873,0.5307581409464687
83.0,0.55,0.839365516893512,0.6431284170357419,9.17693687529989,0.6552568445217377,0.5398198161941117
83.0,0.56,0.8425966970307912,0.6513397733332963,9.329884608142128,0.6646121471557772,0.5488167416554197
83.0,0.57,0.845595296628735,0.659569334766527,9.481388363745026,0.6740813274062742,0.5577287272791188
83.0,0.58,0.8484157369447478,0.6677788553515225,9.631419524546098,0.6836271119730206,0.5665540896791821
83.0,0.59,0.8515432619801127,0.6756331173226648,9.780624086654479,0.6928596893927147,0.5753308286267341
83.0,0.6,0.8539824571025217,0.6838165112359401,9.927444176033218,0.7025905450514063,0.5839673044725423
83.0,0.61,0.8564776181026529,0.691815121361124,10.072910844283149,0.7122194288641511,0.5925241673107732
83.0,0.62,0.8588585045242876,0.699744652934526,10.216687984859638,0.721888409713555,0.6009816461682137
83.0,0.63,0.8611387996415316,0.7075941326685163,10.35872495467247,0.7315893793918608,0.6093367620395568
83.0,0.64,0.8633570244260419,0.7153357053869913,10.499031803166485,0.741292399196579,0.6175901060686165
83.0,0.65,0.8655615562942648,0.7229352197556664,10.637663876498072,0.750957566533858,0.625744933911651
83.0,0.66,0.8677884350255645,0.7303675372569002,10.774676536543899,0.760554039857142,0.633804502149641
83.0,0.67,0.8700461894019708,0.7376266794986645,10.910077788883708,0.7700740583215782,0.6417692816990418
83.0,0.68,0.872317226797073,0.7447244571680698,11.043811544481699,0.7795329257646179,0.6496359732048063
83.0,0.69,0.8745634487056984,0.7516861567089146,11.175753038446565,0.7889650556756731,0.6573972375556804
83.0,0.7,0.8767347081496756,0.7585443834941216,11.305717207582012,0.7984171192188007,0.6650421886812943
83.0,0.71,0.878942268739394,0.7652259340037194,11.434020115034667,0.807789117956864,0.6725894185314509
83.0,0.72,0.8810328239511019,0.771830516855325,11.560136337903664,0.8172226736923034,0.6800080198766856
83.0,0.73,0.8829649095112562,0.7783829768848838,11.683842530754482,0.8267599223213454,0.6872848547502636
83.0,0.74,0.8847746374153505,0.7848581010520864,11.80518321027462,0.8363711714903203,0.6944225417808603
83.0,0.75,0.8863327414701706,0.7913346772726946,11.923559176767851,0.8461833405318708,0.7013858339275201
83.0,0.76,0.8880037696574608,0.7975833725763414,12.040369704886341,0.8558522226692382,0.7082570414639021
83.0,0.77,0.8896736081267269,0.803676995971027,12.155173617157875,0.8654859410984345,0.7150102127739926
83.0,0.78,0.8888365594741103,0.8111217930066124,12.256229964777978,0.8775516619855234,0.7209547038104688
83.0,0.79,0.8903363180121768,0.8169873886281692,12.365690238710991,0.887305149770601,0.7273935434535875
83.0,0.8,0.8918054097547591,0.8227153840903803,12.472934513744523,0.8970566799095725,0.7337020302202656
83.0,0.81,0.8932422518923163,0.8283074470016377,12.577946556721614,0.9068088732748936,0.7398792092189184
83.0,0.82,0.8946394732359192,0.8337685980538375,12.680679089180101,0.9165703331131282,0.745922299363536
83.0,0.83,0.8959869143209311,0.8391052660954341,12.781064748707964,0.9263528146826311,0.7518273381592918
83.0,0.84,0.8972772396429805,0.8443220664183213,12.879046543133303,0.9361655048045455,0.7575909731254885
83.0,0.85,0.8985101669933632,0.8494196397700794,12.974607100413362,0.9460104417563908,0.7632121823772564
83.0,0.86,0.8997190273666752,0.8543809524957194,13.067947592861056,0.9558539653396838,0.7687027995800623
83.0,0.87,0.9008368155571247,0.8592423807912469,13.158631891763049,0.9657686996972326,0.7740371701037092
83.0,0.88,0.901858980787574,0.8640059903690074,13.246596551765382,0.9757623073526583,0.7792115618685514
83.0,0.89,0.902837481339194,0.868645566462969,13.332178181832036,0.9857809610206347,0.7842457754018843
83.0,0.9,0.9037730512162118,0.8731620735809217,13.415385974590572,0.9958252227026084,0.789140351446504
83.0,0.91,0.9046666445641909,0.8775564891212569,13.496233435290609,1.0058953819817005,0.7938960844288594
83.0,0.92,0.9053645230140994,0.881902242636102,13.573531055238078,1.0161652865932684,0.7984430032492991
83.0,0.93,0.9061708036246839,0.8860571424968763,13.64962491885435,1.0262965836904028,0.8029191128737855
83.0,0.94,0.906938166411762,0.8900933785685854,13.723414163802131,1.0364543414453984,0.8072596566942432
83.0,0.95,0.9076694608928798,0.8940115671039064,13.794938951468426,1.0466365135447868,0.8114669971452013
83.0,0.96,0.9083675599994674,0.8978124928039063,13.864243638230503,1.056840911404369,0.8155437434253238
83.0,0.97,0.9090349841362343,0.9014972594127736,13.931373297455535,1.0670656431575014,0.8194925469091493
83.0,0.98,0.9096749744257729,0.9050668284307237,13.996382948107675,1.0773078600063932,0.8233166440063341
83.0,0.99,0.9104156487237887,0.9084729163169365,14.060495310763496,1.0874154034893533,0.8270879594566759
84.0,0.01,0.13171806435221556,0.07591972987793018,0.15999999785062455,0.07591973089780525,0.009999999865664029
84.0,0.02,0.1976967118770208,0.10116505156109382,0.31999996880796017,0.10116506142217074,0.019999998050497517
84.0,0.03,0.2489349435264786,0.12051337523825027,0.4799998441459068,0.12051341436847725,0.029999990259119157
84.0,0.04,0.2909229910789833,0.137493320153228,0.639999487237717,0.13749343031173605,0.039999967952357336
84.0,0.05,0.3267003406048571,0.15304519310022066,0.7999986674204516,0.15304544803176323,0.049999916713778216
84.0,0.06,0.3596284501032229,0.1668383580660766,0.9599971220651148,0.166838858223754,0.059999820129069674
84.0,0.07,0.38877180561761693,0.18005330339192502,1.1199943658735239,0.18005420914923467,0.06999964786709528
84.0,0.08,0.41486716516727273,0.1928312638581776,1.2799897566794332,0.1928328070208794,0.07999935979246452
84.0,0.09,0.4387791374565027,0.2051120929842939,1.4399825158647426,0.2051145834364605,0.08999890724154645
84.0,0.1,0.46081425971723444,0.2170033226639988,1.5999716078334516,0.21700717347888096,0.09999822548959077
84.0,0.11,0.48122117346331983,0.22857937056594899,1.7599557269320492,0.2285851206594602,0.109997232933253
84.0,0.12,0.5000114593921401,0.2399861352750686,1.919933083724265,0.2399944996178348,0.1199958177327666
84.0,0.13,0.5174678870321832,0.2512114382800874,2.0799016346418004,0.2512233188915061,0.12999385216511253
84.0,0.14,0.5337876500212222,0.26226006248826905,2.2398589192005134,0.26227658132299225,0.13999118245003203
84.0,0.15,0.5491057531051494,0.2731488844516553,2.399801982506521,0.27317142308519243,0.14998762390665762
84.0,0.16,0.5656744641410606,0.2828188126895584,2.5597340850748305,0.28284819298489894,0.15998338031717693
84.0,0.17,0.5848817321360053,0.29062091717662714,2.719661846931524,0.29065705194647645,0.1699788654332202
84.0,0.18,0.5982245493398425,0.30084338780648884,2.8795504014785327,0.30089035998043717,0.17997190009240824
84.0,0.19,0.6077584798145576,0.31256146472450713,3.039390090393247,0.31262418593974006,0.18996188064957792
84.0,0.2,0.6173502575115909,0.3238831637876014,3.1991896730871097,0.32396520057537187,0.1999493545679445
84.0,0.21,0.6255587875196856,0.3355927014512317,3.3589274147246133,0.3356998641688676,0.20993296342028836
84.0,0.22,0.6336155921912752,0.34707575445756117,3.5186017551337816,0.3472136776798047,0.21991260969586124
84.0,0.23,0.6568203345138265,0.35002492045914274,3.6784557655063947,0.3501718627061757,0.22990348534414964
84.0,0.24,0.6682535794179089,0.3589676669934326,3.838102853818518,0.3591451020869281,0.23988142836365725
84.0,0.25,0.6774443105815419,0.368816910645793,3.9976466842120564,0.3690340240445613,0.24985291776325336
84.0,0.26,0.6851402255341018,0.37921737270147843,4.157073220146248,0.37948436000428487,0.25981707625914047
84.0,0.27,0.6935070197294728,0.38900303795931784,4.316421400334038,0.38932554728187635,0.2697763375208775
84.0,0.28,0.701142691346613,0.3989593061244,4.475638426141422,0.39934809769211554,0.2797274016338391
84.0,0.29,0.7086496647192693,0.4087639669571756,4.634727170136336,0.409229008970015,0.28967044813352094
84.0,0.3,0.7157987214362719,0.4185586928299058,4.793660434778942,0.41911223227395666,0.29960377717368386
84.0,0.31,0.7225628473832624,0.42837227646964904,4.952414269215354,0.42902842447913675,0.3095258918259597
84.0,0.32,0.7292870243242086,0.43801250057141283,5.110989330536502,0.438784716204881,0.3194368331585314
84.0,0.33,0.7358457280164316,0.4475597039117047,5.269358338491633,0.4484635670707204,0.32933489615572686
84.0,0.34,0.7423857828246543,0.4569317975332896,5.427514723347643,0.4579829084365768,0.33921967020922766
84.0,0.35,0.7488036137542176,0.46619613684013217,5.585429631746347,0.4674122741545445,0.3490893519841467
84.0,0.36,0.7551112597810472,0.4753506992005472,5.743082644978026,0.476750936152622,0.3589426653111268
84.0,0.37,0.7611990269057047,0.4844687319775541,5.9004340375608795,0.48607524040599515,0.36877712734755486
84.0,0.38,0.7670069064799276,0.4935941880350728,6.057442419540045,0.49543230548465017,0.37859015122125295
84.0,0.39,0.7725562019665182,0.5027202625728252,6.214074507277963,0.5048176417550813,0.3883796567048726
84.0,0.4,0.7778996329985076,0.5118191438938533,6.370302787146222,0.5142051532511359,0.39814392419663885
84.0,0.41,0.7830847392543333,0.5208648423456623,6.526100948080042,0.5235704125589383,0.40788130925500243
84.0,0.42,0.7881295279948749,0.5298492339504095,6.681437226588519,0.5329073268813387,0.4175898266617823
84.0,0.43,0.7931219324223752,0.5387178205396785,6.836302701708802,0.5421612773797365,0.42726891885680013
84.0,0.44,0.7980254161141246,0.5474962385076507,6.9906546168957755,0.5513608853995149,0.43691591355598597
84.0,0.45,0.8028229495279694,0.5561976369493099,7.144451638658105,0.5605220930275892,0.4465282274161317
84.0,0.46,0.8073979166427051,0.5649014434883728,7.297603977295501,0.5697314676173014,0.456100248580969
84.0,0.47,0.8117125366879272,0.5736357356158402,7.45003708946526,0.5790227189514225,0.4656273180915788
84.0,0.48,0.8157818405604257,0.5823932390562697,7.601693255796351,0.5883926022063076,0.47510582848727173
84.0,0.49,0.8197094004596363,0.5911062915788059,7.75256614204771,0.5977728201302095,0.4845353838779819
84.0,0.5,0.8236000193191223,0.5997048009731881,7.902670170676611,0.607090806546307,0.49391688566728814
84.0,0.51,0.8274896294606147,0.6081642753946165,8.05199409435959,0.6163219233725443,0.5032496308974744
84.0,0.52,0.8313542316546465,0.6165008054897435,8.200488855398344,0.6254854792343363,0.5125305534623964
84.0,0.53,0.8351039956667451,0.6247756692130667,8.34804252408314,0.6346514958018483,0.5217526577551966
84.0,0.54,0.8387858347886588,0.6329569496743772,8.494645174686486,0.6437876959808924,0.5309153234179056
84.0,0.55,0.8418171598924495,0.6414438799861004,8.63965544448468,0.6533485253142951,0.5399784652802924
84.0,0.56,0.8449229896429344,0.6497398860916108,8.783682672748538,0.6627822971613742,0.5489801670467835
84.0,0.57,0.8478317681063176,0.6580303976708944,8.926385208400285,0.6723031873093511,0.5578990755250177
84.0,0.58,0.8505867856222984,0.6662848638677177,9.067729610656526,0.6818822133189687,0.5667331006660327
84.0,0.59,0.8535722963334736,0.6742383188710913,9.20817840183709,0.6912126864172484,0.5755111501148182
84.0,0.6,0.8561010005518983,0.6823616289210941,9.346727572121148,0.7008518850149702,0.5841704732575718
84.0,0.61,0.8585500667405089,0.6903943519207503,9.483809870701295,0.7105002068381044,0.5927381169188306
84.0,0.62,0.8608937884905236,0.698352623256137,9.619318968596334,0.7201817556229525,0.6012074355372711
84.0,0.63,0.8631704027878652,0.7062087711158518,9.753256150662283,0.7298674722456051,0.609578509416393
84.0,0.64,0.8654314459524135,0.7139263630276036,9.88566919453643,0.739515536433594,0.6178543246585266
84.0,0.65,0.867716994539908,0.7214773186602659,10.016610089225559,0.7490921626407137,0.6260381305765974
84.0,0.66,0.8700371719168721,0.7288543979311767,10.146086705843446,0.7585882779535538,0.6341304191152155
84.0,0.67,0.8723733017875286,0.736070031682836,10.274045502176099,0.7680198358055463,0.6421278438860064
84.0,0.68,0.8746840246649956,0.7431516720754399,10.400366327479475,0.7774235962071451,0.6500228954674667
84.0,0.69,0.876914700934877,0.7501349705336129,10.524870133540418,0.7868496209088436,0.6578043833462759
84.0,0.7,0.8791840229180596,0.7569412142324188,10.64784994946142,0.7961928125998717,0.6654906218413388
84.0,0.71,0.8813224870065304,0.7636812260087523,10.768790998179687,0.8056074938148481,0.6730494373862298
84.0,0.72,0.8832964940477401,0.7703747838451128,10.887509530770792,0.815128334428876,0.6804693456731737
84.0,0.73,0.8851444837598605,0.7769948919360925,11.004043880109137,0.8247241138521841,0.6877527425068213
84.0,0.74,0.8867285662850742,0.7836265169986619,11.117824286739033,0.8345282064163223,0.6948640179211898
84.0,0.75,0.8884427908398582,0.7900192429987873,11.230190417072556,0.8441736572492348,0.7018869010670348
84.0,0.76,0.8901698548835197,0.796248689247034,11.3407452825316,0.8537696438838038,0.708796580158225
84.0,0.77,0.889427583407383,0.803826737967609,11.43913076846032,0.8657253433159136,0.7149456730287701
84.0,0.78,0.8909787384296493,0.8098349869491281,11.54473208013001,0.8754417657314143,0.7215457550081257
84.0,0.79,0.8924981459217071,0.8157065854963453,11.648265842745833,0.8851559004463203,0.7280166151716146
84.0,0.8,0.8939805716956619,0.8214451564315668,11.749696169013195,0.8948740334284851,0.7343560105633246
84.0,0.81,0.8954152295861667,0.8270574703904575,11.848957675690007,0.9046082456899432,0.7405598547306258
84.0,0.82,0.8967914303666308,0.8325499826215108,11.94597903626973,0.9143709141653633,0.7466236897668582
84.0,0.83,0.8981052828876606,0.8379250763135447,12.040719003219843,0.9241678184224872,0.7525449377012406
84.0,0.84,0.8993926550981916,0.8431632907183682,12.133357931528344,0.9339635978106722,0.7583348707205215
